NDVI,MNDWI,elevation,slope,aspect,clay,sand,soc,bdod,Mapped_Label
0.3708845,-0.59673035,1653,4,77,332,408,390,120,Potato (Aalu)
0.37181532,-0.52977574,1933,9,168,346,384,400,116,Potato (Aalu)
0.26931205,-0.5794641,1680,2,152,403,360,333,116,Potato (Aalu)
0.27720326,-0.49879602,1791,5,133,302,391,324,117,Potato (Aalu)
0.31987917,-0.5053505,2114,4,115,371,401,408,116,Potato (Aalu)
0.24079028,-0.55698645,1562,2,65,478,249,317,111,Potato (Aalu)
0.33090732,-0.44621384,1808,8,180,299,402,324,117,Potato (Aalu)
0.17301303,-0.551211,1571,3,73,427,303,377,120,Potato (Aalu)
0.28969258,-0.5687251,1656,3,107,400,363,302,121,Potato (Aalu)
0.25198457,-0.4778251,1664,3,227,422,340,358,121,Potato (Aalu)
0.2140519,-0.5297287,1889,4,115,341,386,364,117,Potato (Aalu)
0.19565026,-0.53621525,1527,2,295,439,246,320,116,Potato (Aalu)
0.23364747,-0.58338106,1609,0,0,392,295,395,119,Potato (Aalu)
0.29218382,-0.4904552,1665,11,350,398,370,334,121,Potato (Aalu)
0.4425064,-0.50005347,1549,0,0,447,264,370,121,Potato (Aalu)
0.28615126,-0.5425183,1704,8,0,326,413,360,120,Potato (Aalu)
0.29035825,-0.57681155,1669,6,40,328,414,362,119,Potato (Aalu)
0.32746685,-0.542034,1533,5,69,377,353,337,123,Potato (Aalu)
0.2695539,-0.51836026,1797,5,111,301,401,340,120,Potato (Aalu)
0.29932433,-0.5358828,1639,1,180,404,316,361,116,Potato (Aalu)
0.17468783,-0.49092487,1562,1,90,412,304,369,121,Potato (Aalu)
0.26830253,-0.554764,1537,6,190,378,333,287,114,Potato (Aalu)
0.4299879,-0.55386156,1913,10,74,342,404,400,116,Potato (Aalu)
0.18304431,-0.52791023,1672,4,180,411,346,392,122,Potato (Aalu)
0.40488645,-0.48826912,1579,14,164,412,299,340,118,Potato (Aalu)
0.19259731,-0.5240014,1584,5,249,472,276,309,111,Potato (Aalu)
0.30736518,-0.5815195,2194,7,122,357,402,414,117,Potato (Aalu)
0.49910623,-0.511583,1533,2,295,464,251,325,118,Potato (Aalu)
0.24964309,-0.53953254,1715,11,65,328,417,336,120,Potato (Aalu)
0.20062183,-0.5170833,1528,5,125,451,249,383,118,Potato (Aalu)
0.27818713,-0.56998456,1678,5,235,401,360,343,116,Potato (Aalu)
0.22842446,-0.5253527,1571,4,295,433,275,316,112,Potato (Aalu)
0.22581522,-0.49801543,1704,5,313,328,417,336,120,Potato (Aalu)
0.57830566,-0.5411443,1676,4,165,399,349,326,115,Potato (Aalu)
0.4490676,-0.5532926,1516,1,180,475,227,334,112,Potato (Aalu)
0.3302548,-0.55212927,1602,3,313,384,349,342,122,Potato (Aalu)
0.6078955,-0.45978838,1790,5,111,347,384,408,122,Potato (Aalu)
0.25064838,-0.537033,1962,5,203,347,383,380,116,Potato (Aalu)
0.34064758,-0.5221103,1674,2,180,399,349,324,117,Potato (Aalu)
0.21473962,-0.42443165,1873,6,170,340,410,337,117,Potato (Aalu)
0.27655405,-0.4798131,1857,4,180,333,400,349,117,Potato (Aalu)
0.56165135,-0.50570214,1702,4,227,412,348,336,117,Potato (Aalu)
0.4110893,-0.5121138,1679,3,200,396,343,324,117,Potato (Aalu)
0.45218793,-0.47963697,1552,5,111,434,279,431,121,Potato (Aalu)
0.5788426,-0.497153,1451,3,270,450,259,304,117,Rice (Dhaan)
0.21869245,-0.5244755,1024,4,346,201,699,187,132,Rice (Dhaan)
0.2642077,-0.4637715,1921,12,146,328,404,392,115,Rice (Dhaan)
0.31345308,-0.6465603,1510,1,90,444,268,278,113,Rice (Dhaan)
0.14702788,-0.44201458,1246,1,180,285,504,313,132,Rice (Dhaan)
0.5727242,-0.30305678,244,2,332,292,384,234,127,Rice (Dhaan)
0.42526776,-0.38309744,1567,1,0,429,278,348,114,Rice (Dhaan)
0.24162258,-0.5326232,309,5,192,191,499,76,159,Rice (Dhaan)
0.31863856,-0.63158685,1620,5,157,407,368,380,113,Rice (Dhaan)
0.29089895,-0.6210602,1719,1,90,372,403,279,118,Rice (Dhaan)
0.22700912,-0.48961425,862,3,161,173,738,193,136,Rice (Dhaan)
0.5577093,-0.41337454,880,1,90,225,646,203,128,Rice (Dhaan)
0.21637426,-0.48920733,1046,3,161,192,731,159,131,Rice (Dhaan)
0.21216545,-0.5531649,1015,4,0,202,706,183,131,Rice (Dhaan)
0.33270454,-0.42172927,1650,1,270,412,342,292,116,Rice (Dhaan)
0.29219085,-0.556158,187,1,314,332,342,200,145,Rice (Dhaan)
0.27920562,-0.5021436,1830,14,327,357,409,346,118,Rice (Dhaan)
0.53599775,-0.39626172,1395,3,215,396,363,288,125,Rice (Dhaan)
0.25263157,-0.4873169,322,3,199,263,339,141,151,Rice (Dhaan)
0.23541933,-0.49705014,1650,0,0,392,341,322,118,Rice (Dhaan)
0.42432383,-0.5792471,1154,1,227,293,465,282,126,Rice (Dhaan)
0.22639644,-0.5211927,1055,3,19,195,733,160,131,Rice (Dhaan)
0.2031467,-0.55558753,9,4,333,159,688,160,146,Rice (Dhaan)
0.39927104,-0.52293885,1634,1,313,382,388,325,112,Rice (Dhaan)
0.40674755,-0.5483627,1677,1,0,397,394,370,117,Rice (Dhaan)
0.34479466,-0.6245859,1784,3,107,365,426,292,108,Rice (Dhaan)
0.46602607,-0.24299495,155,3,0,275,421,205,134,Rice (Dhaan)
0.21215531,-0.39584333,1290,10,198,343,449,278,122,Rice (Dhaan)
0.34705183,-0.52797467,1939,10,149,328,404,466,112,Rice (Dhaan)
0.19891746,-0.5382557,1567,0,0,422,309,266,114,Rice (Dhaan)
0.30576155,-0.5847619,1682,1,90,374,391,305,117,Rice (Dhaan)
0.2293562,-0.48876217,322,1,270,211,470,140,149,Rice (Dhaan)
0.15185979,-0.4873398,292,0,0,211,508,79,158,Rice (Dhaan)
0.48703575,-0.36359152,1291,2,115,341,416,313,129,Rice (Dhaan)
0.36424613,-0.46869463,1650,2,115,416,317,308,114,Rice (Dhaan)
0.4082367,-0.63664985,1626,6,152,407,368,396,115,Rice (Dhaan)
0.20485437,-0.50282484,872,2,207,178,739,145,136,Rice (Dhaan)
0.3188406,-0.52577025,889,4,225,219,647,187,131,Rice (Dhaan)
0.24344271,-0.069971725,1241,5,337,304,512,302,130,Rice (Dhaan)
0.19451249,-0.52300763,868,1,135,192,722,201,133,Rice (Dhaan)
0.38750508,-0.4482034,1664,5,313,401,379,303,116,Rice (Dhaan)
0.37056214,-0.45838723,1559,1,180,386,393,344,107,Rice (Dhaan)
0.4110014,-0.4036851,14,2,153,467,183,188,141,Rice (Dhaan)
-0.07136142,0.19060874,1290,2,270,338,428,324,129,Rice (Dhaan)
0.21684922,-0.52620286,287,2,116,167,519,77,159,Rice (Dhaan)
0.26715487,-0.547584,1659,5,270,397,365,303,107,Rice (Dhaan)
0.39544764,-0.586954,879,5,281,202,674,175,127,Rice (Dhaan)
0.297561,-0.5828554,1057,2,333,195,734,162,133,Rice (Dhaan)
0.3286697,-0.5457735,315,1,134,314,310,157,151,Rice (Dhaan)
0.28684184,-0.5350631,328,1,180,270,335,129,151,Rice (Dhaan)
0.3185142,-0.65881574,1564,1,313,416,289,270,111,Rice (Dhaan)
0.53006065,-0.40487063,62,5,218,296,245,197,131,Rice (Dhaan)
0.22227293,-0.5610532,992,3,270,175,742,177,135,Rice (Dhaan)
0.37350464,-0.49533924,1653,3,90,417,351,299,116,Rice (Dhaan)
0.244373,-0.5681915,994,2,270,208,649,172,132,Rice (Dhaan)
0.16200466,-0.44209355,290,2,90,161,535,76,156,Rice (Dhaan)
0.2428035,-0.5891482,1236,6,190,331,429,294,124,Rice (Dhaan)
0.23230754,-0.52722085,327,1,134,245,446,142,151,Rice (Dhaan)
0.19379228,-0.5103235,1012,0,0,201,695,166,134,Rice (Dhaan)
0.28818777,-0.46873185,1648,1,227,412,377,327,112,Rice (Dhaan)
0.29972684,-0.54197836,1036,3,124,173,739,162,133,Rice (Dhaan)
0.16655913,-0.41478935,1526,1,133,457,291,286,112,Rice (Dhaan)
0.21617764,-0.50256526,310,3,161,334,304,172,154,Rice (Dhaan)
0.3758183,-0.5627848,1068,4,76,211,701,165,129,Rice (Dhaan)
0.35537505,-0.45552847,354,1,270,240,450,131,151,Rice (Dhaan)
0.2996334,-0.5115857,1839,12,123,317,408,411,117,Rice (Dhaan)
0.24035609,-0.50837094,332,3,90,244,450,140,149,Rice (Dhaan)
0.44815186,-0.5115926,1622,4,180,424,321,331,109,Rice (Dhaan)
0.45030996,-0.48780915,890,2,244,217,661,165,131,Rice (Dhaan)
0.33055788,-0.57224065,1035,2,180,196,707,177,133,Rice (Dhaan)
0.17864254,-0.45552123,293,1,270,181,432,110,155,Rice (Dhaan)
0.14336346,-0.48714945,292,1,226,202,500,79,159,Rice (Dhaan)
0.34564644,-0.5868853,1682,6,270,393,371,383,109,Rice (Dhaan)
0.14975846,-0.48389038,861,4,284,178,710,192,137,Rice (Dhaan)
0.13574328,-0.46874517,292,0,0,211,508,79,158,Rice (Dhaan)
0.46452877,-0.5328751,403,3,215,345,343,131,155,Rice (Dhaan)
0.6244468,-0.35947847,34,1,270,421,105,211,139,Rice (Dhaan)
0.3220615,-0.48878738,1649,2,90,420,373,303,114,Rice (Dhaan)
0.34490567,-0.5399719,1608,1,0,370,372,308,121,Rice (Dhaan)
0.4262295,-0.50731933,1600,4,15,411,344,328,117,Rice (Dhaan)
0.4226274,-0.57194245,1651,1,313,407,332,305,112,Rice (Dhaan)
0.29796603,-0.50076103,1652,0,0,406,346,271,116,Rice (Dhaan)
0.31089225,-0.5059701,1148,1,270,266,482,230,131,Rice (Dhaan)
0.21606119,-0.5481365,878,5,281,218,653,221,127,Rice (Dhaan)
0.3687975,-0.31312937,1301,7,278,356,419,327,128,Rice (Dhaan)
0.114224724,-0.42982125,1271,2,270,321,484,336,128,Rice (Dhaan)
0.22023182,-0.4583921,1299,3,313,381,407,299,121,Rice (Dhaan)
0.23649907,-0.5183119,857,1,225,184,701,181,138,Rice (Dhaan)
0.118414536,-0.45771813,292,4,104,225,484,74,158,Rice (Dhaan)
0.25247312,-0.5443673,1026,7,286,201,698,186,132,Rice (Dhaan)
0.21693122,-0.5217903,875,3,135,159,764,189,134,Rice (Dhaan)
0.25194073,-0.49495295,347,1,226,230,458,137,151,Rice (Dhaan)
0.3134941,-0.58107585,1062,3,214,212,712,173,128,Rice (Dhaan)
0.34336388,-0.5359313,322,0,0,254,356,138,151,Rice (Dhaan)
0.5428815,-0.406074,1391,9,276,381,378,315,126,Rice (Dhaan)
0.14452982,-0.47340736,859,3,19,174,714,180,137,Rice (Dhaan)
0.21751684,-0.5332239,997,1,90,187,737,198,135,Rice (Dhaan)
0.24316335,-0.5626289,1752,5,321,396,394,305,114,Rice (Dhaan)
0.26790315,-0.47369874,1725,2,152,372,403,279,118,Rice (Dhaan)
0.18990563,-0.5145544,1011,3,199,194,708,171,130,Rice (Dhaan)
0.3501827,-0.5601261,1726,6,270,367,415,344,114,Rice (Dhaan)
0.21753247,-0.5472085,326,1,46,245,446,142,151,Rice (Dhaan)
0.21830791,-0.52982557,1668,1,47,394,385,317,107,Rice (Dhaan)
0.38882554,-0.527925,1649,3,227,401,389,307,109,Rice (Dhaan)
0.152343,-0.45257452,1177,3,302,288,521,274,128,Rice (Dhaan)
0.37946683,-0.568237,1748,1,133,419,340,343,121,Rice (Dhaan)
0.3814433,-0.3778522,1988,9,168,333,380,368,116,Rice (Dhaan)
0.18233296,-0.5389774,1693,2,245,409,374,337,107,Rice (Dhaan)
0.21362229,-0.5847186,1554,2,28,429,319,295,112,Rice (Dhaan)
0.48816293,-0.53259355,1687,1,227,388,362,333,116,Rice (Dhaan)
0.27255255,-0.514351,1676,8,227,393,393,289,112,Rice (Dhaan)
0.48251748,-0.50447166,15,3,46,282,360,236,143,Rice (Dhaan)
0.48552704,-0.3860942,45,2,332,377,251,188,136,Rice (Dhaan)
0.18081306,-0.5011189,317,2,207,181,338,144,155,Rice (Dhaan)
0.37511298,-0.4513166,1683,3,35,421,361,362,109,Rice (Dhaan)
0.42930216,-0.5982736,1628,3,122,392,359,383,111,Rice (Dhaan)
0.46676266,-0.509006,1652,1,270,398,343,265,118,Rice (Dhaan)
0.3238461,-0.43785223,1803,1,270,315,385,322,116,Rice (Dhaan)
0.22750252,-0.49865994,326,2,207,254,356,138,151,Rice (Dhaan)
0.3504664,-0.68071246,1509,2,270,468,266,277,110,Rice (Dhaan)
0.28463128,-0.3257635,586,4,41,272,354,185,139,Rice (Dhaan)
0.29851633,-0.578405,1004,3,326,193,729,179,132,Rice (Dhaan)
0.36514744,-0.56838363,1651,8,227,399,382,299,110,Rice (Dhaan)
0.2886688,-0.53568935,1681,7,232,371,408,406,111,Rice (Dhaan)
0.2949026,-0.5504315,1658,4,257,413,360,316,112,Rice (Dhaan)
0.36374435,-0.58278143,1650,2,152,409,345,274,119,Rice (Dhaan)
0.58308154,-0.4747173,1667,0,0,383,379,311,118,Rice (Dhaan)
0.3160418,-0.52747977,1027,2,0,186,714,164,132,Rice (Dhaan)
0.2575251,-0.48797977,871,5,79,182,735,140,136,Rice (Dhaan)
0.37817883,-0.39059463,884,6,333,214,655,182,128,Rice (Dhaan)
0.14049587,-0.52811116,292,2,296,205,488,78,158,Rice (Dhaan)
0.4655985,-0.44839352,1655,3,0,385,360,299,119,Rice (Dhaan)
0.5884058,-0.40140846,244,5,168,285,393,203,126,Rice (Dhaan)
0.44500846,-0.52645093,1029,5,112,175,744,164,131,Rice (Dhaan)
0.21118967,-0.46713054,290,3,0,210,478,67,157,Rice (Dhaan)
0.29332885,-0.42862228,1603,1,180,401,355,383,111,Rice (Dhaan)
0.185567,-0.47175917,293,1,314,181,432,110,155,Rice (Dhaan)
0.12864594,-0.39149696,293,1,226,221,503,91,156,Rice (Dhaan)
0.28471467,-0.5546545,1676,12,303,328,414,362,119,Rice (Dhaan)
0.28861707,-0.4671575,1426,2,270,452,254,290,107,Rice (Dhaan)
0.5674115,-0.5399361,882,3,146,217,651,195,128,Rice (Dhaan)
0.3080889,-0.5810983,1651,1,227,419,318,284,114,Rice (Dhaan)
0.29697922,-0.5787381,1029,4,135,197,709,177,133,Rice (Dhaan)
0.48069695,-0.63086236,1682,3,0,396,373,376,110,Rice (Dhaan)
0.2544068,-0.46815056,1967,7,270,360,390,354,113,Rice (Dhaan)
0.25832012,-0.5746644,1009,4,76,206,698,173,131,Rice (Dhaan)
0.26706982,-0.5668157,339,2,207,247,448,146,151,Rice (Dhaan)
0.22799198,-0.52755904,1025,3,108,172,739,160,134,Rice (Dhaan)
0.20978817,-0.53265744,329,3,326,245,446,142,151,Rice (Dhaan)
0.12968548,-0.41541484,1649,1,180,438,316,313,118,Rice (Dhaan)
0.39661393,-0.5957672,1649,4,0,383,364,319,115,Rice (Dhaan)
0.24079822,-0.46921697,860,4,207,218,673,177,135,Rice (Dhaan)
0.22383119,-0.5681353,1664,10,55,399,374,370,114,Rice (Dhaan)
0.23189926,-0.532392,875,2,153,156,762,219,135,Rice (Dhaan)
0.26640493,-0.29699135,49,1,270,342,245,211,133,Rice (Dhaan)
0.23791514,-0.5084833,1025,1,45,203,695,182,132,Rice (Dhaan)
0.15332927,-0.19185096,1325,2,28,394,369,297,123,Rice (Dhaan)
0.25890738,-0.5597982,1684,6,53,394,368,344,112,Rice (Dhaan)
0.47273636,-0.46382093,18,2,153,334,341,347,139,Rice (Dhaan)
0.26616248,-0.5228838,861,3,146,219,684,168,135,Rice (Dhaan)
0.22589134,-0.5433456,1671,11,71,328,414,362,119,Rice (Dhaan)
0.63595194,-0.45517826,1323,2,180,394,369,299,125,Rice (Dhaan)
0.23426346,-0.60671836,1557,4,103,420,330,319,114,Rice (Dhaan)
0.26032317,-0.55655795,1803,6,332,356,402,334,119,Rice (Dhaan)
0.41262975,-0.57001126,408,1,226,225,469,132,149,Rice (Dhaan)
0.2085791,-0.48611766,875,4,207,184,732,186,134,Rice (Dhaan)
0.13806808,-0.43937775,296,3,226,181,432,110,155,Rice (Dhaan)
0.4939309,-0.32145458,399,2,307,244,310,140,140,Rice (Dhaan)
0.24341683,-0.5733083,877,3,288,183,733,190,132,Rice (Dhaan)
0.2099792,-0.5741764,2,2,270,168,646,117,152,Rice (Dhaan)
0.19661734,-0.44487494,916,6,341,178,736,164,132,Rice (Dhaan)
0.22244489,-0.4735605,341,1,270,222,426,152,154,Rice (Dhaan)
0.2841222,-0.5478419,1685,4,152,402,377,347,111,Rice (Dhaan)
0.19721329,-0.55246836,1471,6,253,411,302,274,111,Rice (Dhaan)
0.15728155,-0.47546604,1592,4,208,471,296,316,111,Rice (Dhaan)
0.33318233,-0.4909091,985,4,135,180,728,207,133,Rice (Dhaan)
0.5092209,-0.49028817,1651,1,47,417,351,299,116,Rice (Dhaan)
0.26527196,-0.5685484,168,4,77,198,500,183,137,Rice (Dhaan)
0.42643228,-0.35647118,47,2,64,406,227,207,137,Rice (Dhaan)
0.23657629,-0.52548254,983,3,34,181,718,195,133,Rice (Dhaan)
0.4132372,-0.5649523,1676,1,90,342,388,358,121,Rice (Dhaan)
0.15862069,-0.4523704,292,0,0,211,501,68,158,Rice (Dhaan)
0.18480273,-0.4982399,461,3,341,252,484,154,148,Rice (Dhaan)
0.25219575,-0.574502,1024,3,326,171,740,157,134,Rice (Dhaan)
0.53081197,-0.44172984,103,1,226,275,272,190,137,Rice (Dhaan)
0.5771346,-0.3979141,1462,2,180,448,268,309,108,Rice (Dhaan)
0.3876131,-0.34086484,5,2,90,501,117,249,129,Rice (Dhaan)
0.20142286,-0.46944422,314,3,252,204,478,80,158,Rice (Dhaan)
0.44794816,-0.50167066,1662,7,82,407,365,335,115,Rice (Dhaan)
0.2441958,-0.5425894,843,2,333,189,689,209,133,Rice (Dhaan)
0.20778146,-0.51702785,988,2,333,184,729,188,134,Rice (Dhaan)
0.23537233,-0.5436373,870,4,0,177,738,195,134,Rice (Dhaan)
0.15982689,-0.45535025,290,3,314,166,558,62,156,Rice (Dhaan)
0.4043136,-0.46410042,3,1,226,405,184,370,125,Rice (Dhaan)
0.3619942,-0.3601397,1589,7,9,397,340,332,122,Rice (Dhaan)
0.17402083,-0.44871795,858,2,116,184,701,196,137,Rice (Dhaan)
0.21749938,-0.56954014,1011,3,341,202,706,183,131,Rice (Dhaan)
0.22872826,-0.55725193,1034,5,180,174,738,162,133,Rice (Dhaan)
0.16495658,-0.47425207,864,0,0,182,742,182,135,Rice (Dhaan)
0.6276889,-0.5081862,3,1,270,529,121,292,132,Rice (Dhaan)
0.31399924,-0.57212615,214,3,199,344,334,234,136,Rice (Dhaan)
0.13987139,-0.50120676,861,4,256,186,718,213,137,Rice (Dhaan)
0.16367476,-0.49020484,292,1,270,138,606,96,158,Rice (Dhaan)
0.17922735,-0.38571855,1155,12,9,324,455,266,128,Rice (Dhaan)
0.27526596,-0.6445698,1555,2,115,428,323,295,112,Rice (Dhaan)
0.39331916,-0.5894315,1722,2,332,366,410,306,114,Rice (Dhaan)
0.29411766,-0.4369478,1430,4,115,452,254,335,116,Rice (Dhaan)
0.26968294,-0.5127092,1515,1,133,429,268,326,113,Rice (Dhaan)
0.22441134,-0.5314582,1037,2,153,184,729,161,132,Rice (Dhaan)
0.2513102,-0.5537928,853,4,207,173,734,166,132,Rice (Dhaan)
0.20924196,-0.5707077,1687,6,119,412,368,347,111,Rice (Dhaan)
0.13919693,-0.38488862,1210,2,90,306,467,288,126,Rice (Dhaan)
0.20710059,-0.38610038,1824,7,35,352,400,352,113,Rice (Dhaan)
0.28233808,-0.5443965,850,2,333,208,655,208,132,Rice (Dhaan)
0.27123174,-0.50098234,26,3,326,260,442,374,140,Rice (Dhaan)
0.35082957,-0.49900386,1450,3,313,437,285,284,111,Rice (Dhaan)
0.29723796,-0.57104987,881,2,270,230,636,221,127,Rice (Dhaan)
0.18065768,-0.49033356,1422,7,145,321,501,327,123,Rice (Dhaan)
0.23515151,-0.56472635,866,2,27,182,726,188,135,Rice (Dhaan)
0.2901852,-0.4967997,1671,1,47,389,379,305,118,Rice (Dhaan)
0.26154807,-0.5873888,1717,2,295,384,415,296,116,Rice (Dhaan)
0.51692367,-0.6439951,1584,2,152,416,280,284,113,Rice (Dhaan)
0.22067495,-0.5596965,1016,3,0,190,704,172,130,Rice (Dhaan)
0.276261,-0.5764886,986,4,45,174,733,202,133,Rice (Dhaan)
0.257851,-0.5680243,1620,2,270,391,328,394,119,Rice (Dhaan)
0.4087277,-0.44608274,1569,2,208,429,278,310,111,Rice (Dhaan)
0.280626,-0.48658744,328,1,180,270,335,129,151,Rice (Dhaan)
0.330837,-0.39834842,0,5,234,380,204,406,127,Rice (Dhaan)
0.21077959,-0.4742998,311,1,0,309,322,162,151,Rice (Dhaan)
0.2957664,-0.5367215,1672,0,0,394,385,317,107,Rice (Dhaan)
0.28184894,-0.61363155,981,6,161,185,728,195,134,Rice (Dhaan)
0.33021352,-0.5682126,1673,1,0,398,389,296,109,Rice (Dhaan)
0.18977994,-0.45989382,289,1,226,171,548,67,156,Rice (Dhaan)
0.5110643,-0.3898305,1652,1,47,411,330,331,114,Rice (Dhaan)
0.2921536,-0.51232874,860,2,0,165,747,209,137,Rice (Dhaan)
0.168,-0.49070013,291,3,270,139,602,99,158,Rice (Dhaan)
0.22383253,-0.58420753,1039,3,225,176,735,165,132,Rice (Dhaan)
0.32103524,-0.5596611,1659,5,281,397,365,303,107,Rice (Dhaan)
0.3120761,-0.50545746,1264,5,32,329,454,312,123,Rice (Dhaan)
0.13856328,-0.38186967,316,2,27,175,379,108,154,Rice (Dhaan)
0.22279793,-0.51877886,994,2,27,182,734,184,132,Rice (Dhaan)
0.4874235,-0.34347332,6,1,0,349,273,272,131,Rice (Dhaan)
0.25594893,-0.55017126,1559,2,90,415,329,316,113,Rice (Dhaan)
0.52847034,-0.50082844,1665,3,227,397,315,422,120,Rice (Dhaan)
0.39270833,-0.50701797,49,1,46,412,230,189,132,Rice (Dhaan)
0.36999068,-0.5526346,1649,1,90,353,377,340,123,Rice (Dhaan)
0.33424884,-0.56666666,1684,6,332,403,366,368,106,Rice (Dhaan)
0.17343907,-0.43175337,1239,1,133,322,475,308,126,Rice (Dhaan)
0.20905048,-0.5223531,292,2,244,139,602,106,158,Rice (Dhaan)
0.21705426,-0.44724995,862,3,135,185,732,183,136,Rice (Dhaan)
0.21988599,-0.5303584,1552,6,170,428,309,312,119,Rice (Dhaan)
0.40178716,-0.45892146,1567,10,254,393,375,292,111,Rice (Dhaan)
0.29763073,-0.47641712,1575,0,0,403,315,346,116,Rice (Dhaan)
0.44944224,-0.57438016,1585,5,111,405,356,334,110,Rice (Dhaan)
0.15998009,-0.52811116,290,1,0,214,496,81,157,Rice (Dhaan)
0.16341,-0.5146157,291,1,180,206,508,79,157,Rice (Dhaan)
0.29324055,-0.57065547,209,1,270,355,327,243,143,Rice (Dhaan)
0.20183162,-0.5124012,288,2,180,230,480,76,158,Rice (Dhaan)
0.23279127,-0.53700906,992,3,135,187,731,182,132,Rice (Dhaan)
0.28399947,-0.5713111,1062,1,45,201,723,167,134,Rice (Dhaan)
0.19379845,-0.505145,876,3,252,162,758,219,135,Rice (Dhaan)
0.24631861,-0.60912055,999,2,64,204,714,209,132,Rice (Dhaan)
0.34725204,-0.5580771,1221,3,302,305,470,311,127,Rice (Dhaan)
0.15490998,-0.44626045,292,0,0,211,501,68,158,Rice (Dhaan)
0.21389578,-0.51438206,995,4,135,230,674,162,135,Rice (Dhaan)
0.20125458,-0.5447611,859,2,180,157,750,152,135,Rice (Dhaan)
0.16540013,-0.5029452,290,1,90,138,557,80,157,Rice (Dhaan)
0.56669277,-0.435486,1454,1,0,446,265,254,111,Rice (Dhaan)
0.28810766,-0.58675605,869,3,180,216,665,178,130,Rice (Dhaan)
0.32454807,-0.5525666,1569,2,332,432,282,276,111,Rice (Dhaan)
0.25465602,-0.5144018,1527,4,270,366,378,321,124,Rice (Dhaan)
0.19801159,-0.49200657,1650,1,180,454,304,302,119,Rice (Dhaan)
0.18056203,-0.5070956,1270,2,180,318,478,321,124,Rice (Dhaan)
0.64511275,-0.45725587,4,2,116,467,95,248,131,Rice (Dhaan)
0.439373,-0.43899372,882,4,315,218,657,181,130,Rice (Dhaan)
0.49521288,-0.54776376,881,3,214,230,636,221,127,Rice (Dhaan)
0.23807193,-0.4886053,326,4,90,169,488,123,156,Rice (Dhaan)
0.21844128,0.15857142,5,3,304,375,271,537,121,Rice (Dhaan)
0.27411652,-0.5068493,866,2,333,214,679,187,134,Rice (Dhaan)
0.30020568,-0.49600738,322,1,226,254,356,134,152,Rice (Dhaan)
0.2014057,-0.4365784,290,4,180,171,548,80,155,Rice (Dhaan)
0.2455649,-0.5653789,1038,2,90,176,735,165,132,Rice (Dhaan)
0.34233576,-0.17003676,1573,1,227,403,315,330,115,Rice (Dhaan)
0.2580645,-0.57915914,1028,1,0,186,736,167,130,Rice (Dhaan)
0.33587486,-0.54217905,319,2,64,235,458,156,149,Rice (Dhaan)
0.2365989,-0.52097267,984,1,45,181,718,195,133,Rice (Dhaan)
0.22444394,-0.496725,1028,2,180,194,716,154,132,Rice (Dhaan)
0.219525,-0.5394461,1640,8,22,411,327,328,110,Rice (Dhaan)
0.3978123,-0.6730581,1638,1,133,393,374,335,112,Rice (Dhaan)
0.290894,-0.51570785,1649,1,133,419,321,284,114,Rice (Dhaan)
0.50223356,-0.49841473,175,1,226,236,471,180,137,Rice (Dhaan)
0.53549343,-0.51600707,1654,3,145,390,354,331,114,Rice (Dhaan)
0.2822194,-0.5339806,1055,5,143,189,742,167,131,Rice (Dhaan)
0.48415914,-0.4862036,1228,10,118,344,440,583,101,Rice (Dhaan)
0.22555205,-0.50719553,1007,4,0,206,703,166,134,Rice (Dhaan)
0.24602273,-0.6039752,1569,1,133,433,283,270,112,Rice (Dhaan)
0.38385674,-0.61146134,93,3,0,286,382,319,140,Sugarcane (Ganna)
0.35387248,-0.5273944,158,2,180,345,240,341,134,Sugarcane (Ganna)
0.2788162,-0.49568594,48,1,46,398,236,197,135,Sugarcane (Ganna)
0.7206887,-0.50478333,846,5,39,285,540,379,119,Sugarcane (Ganna)
0.21711366,-0.5897708,749,6,33,302,530,414,119,Sugarcane (Ganna)
0.5705039,-0.40755254,718,1,270,320,510,324,117,Sugarcane (Ganna)
0.10787172,-0.44276196,212,1,134,272,416,269,133,Sugarcane (Ganna)
0.39696082,-0.5718893,855,8,90,296,523,347,117,Sugarcane (Ganna)
0.6644035,-0.41654035,691,4,227,302,508,223,128,Sugarcane (Ganna)
0.701361,-0.5789833,683,8,242,322,456,354,122,Sugarcane (Ganna)
0.5812657,-0.46032855,622,3,180,298,509,270,127,Sugarcane (Ganna)
0.7133425,-0.51485664,844,6,327,268,550,368,117,Sugarcane (Ganna)
0.5419525,-0.5775092,734,6,90,298,514,307,115,Sugarcane (Ganna)
0.520605,-0.5566579,891,6,119,285,529,452,117,Sugarcane (Ganna)
0.653397,-0.55953157,704,5,168,320,505,379,115,Sugarcane (Ganna)
0.4067313,-0.56916577,471,0,0,342,489,286,128,Sugarcane (Ganna)
0.8401505,-0.58392435,683,9,206,332,474,311,115,Sugarcane (Ganna)
0.42336944,-0.51024085,30,2,0,250,459,257,138,Sugarcane (Ganna)
0.74865526,-0.44667327,718,3,324,300,522,316,117,Sugarcane (Ganna)
0.34766355,-0.5591572,796,4,122,278,555,311,117,Sugarcane (Ganna)
0.6367521,-0.49688223,1234,2,207,434,362,348,123,Sugarcane (Ganna)
0.664661,-0.4930604,628,1,90,312,483,380,121,Sugarcane (Ganna)
